Index,4ES_1,4ES_2,4ES_3,4ES_4,4PF_1,4PF_2,4PF_3,4PF_4
13411,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13412,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13413,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13414,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13415,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13416,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13417,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13418,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13419,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13420,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13421,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13422,2882.346,2176.466,2901.954,2156.858,2176.466,2882.346,2156.858,2882.346
13423,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13424,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13425,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13426,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13427,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13428,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13429,2862.739,2156.858,2882.346,2137.25,2156.858,2882.346,2156.858,2882.346
13430,2862.739,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13431,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2862.739
13432,2862.739,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13433,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13434,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13435,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13436,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13437,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13438,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13439,2862.739,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13440,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13441,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13442,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13443,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2882.346
13444,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13445,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13446,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13447,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13448,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13449,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13450,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13451,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13452,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13453,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13454,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13455,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13456,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13457,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13458,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13459,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13460,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13461,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13462,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13463,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13464,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2137.25,2882.346
13465,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13466,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2862.739
13467,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13468,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13469,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13470,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13471,2862.739,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13472,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13473,2882.346,2156.858,2862.739,2156.858,2156.858,2862.739,2156.858,2882.346
13474,2882.346,2156.858,2862.739,2156.858,2156.858,2882.346,2156.858,2882.346
13475,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13476,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13477,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13478,2882.346,2176.466,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13479,2862.739,2156.858,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13480,2882.346,2156.858,2882.346,2137.25,2176.466,2882.346,2156.858,2882.346
13481,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13482,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13483,2882.346,2176.466,2882.346,2176.466,2176.466,2882.346,2156.858,2882.346
13484,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13485,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13486,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2882.346
13487,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13488,2862.739,2156.858,2882.346,2137.25,2156.858,2882.346,2137.25,2882.346
13489,2862.739,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13490,2862.739,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13491,2862.739,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13492,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13493,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13494,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13495,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13496,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13497,2882.346,2156.858,2882.346,2176.466,2156.858,2862.739,2156.858,2882.346
13498,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13499,2882.346,2176.466,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13500,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13501,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2176.466,2882.346
13502,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13503,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13504,2882.346,2156.858,2882.346,2176.466,2176.466,2882.346,2156.858,2862.739
13505,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13506,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13507,2862.739,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13508,2862.739,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13509,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13510,2882.346,2156.858,2862.739,2156.858,2156.858,2882.346,2156.858,2882.346
13511,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13512,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13513,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13514,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13515,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13516,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13517,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2137.25,2862.739
13518,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13519,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13520,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13521,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13522,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13523,2882.346,2156.858,2882.346,2137.25,2156.858,2882.346,2156.858,2882.346
13524,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13525,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13526,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13527,2862.739,2156.858,2882.346,2156.858,2176.466,2862.739,2156.858,2882.346
13528,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13529,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13530,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13531,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13532,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13533,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13534,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13535,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13536,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13537,2882.346,2176.466,2882.346,2176.466,2156.858,2862.739,2156.858,2882.346
13538,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13539,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13540,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13541,2882.346,2156.858,2882.346,2176.466,2176.466,2882.346,2156.858,2882.346
13542,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13543,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13544,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13545,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13546,2862.739,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13547,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13548,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13549,2862.739,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13550,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13551,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13552,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13553,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13554,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13555,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13556,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13557,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13558,2882.346,2176.466,2882.346,2156.858,2176.466,2862.739,2156.858,2882.346
13559,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13560,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13561,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2882.346
13562,2882.346,2137.25,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13563,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13564,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13565,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13566,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13567,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13568,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13569,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13570,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13571,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13572,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13573,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13574,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13575,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2862.739
13576,2882.346,2156.858,2882.346,2156.858,2176.466,2862.739,2156.858,2882.346
13577,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13578,2862.739,2156.858,2882.346,2156.858,2176.466,2862.739,2156.858,2882.346
13579,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13580,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13581,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13582,2882.346,2156.858,2882.346,2176.466,2156.858,2862.739,2156.858,2862.739
13583,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13584,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13585,2862.739,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13586,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13587,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13588,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13589,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13590,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13591,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13592,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13593,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13594,2862.739,2156.858,2882.346,2137.25,2156.858,2882.346,2156.858,2882.346
13595,2882.346,2176.466,2882.346,2156.858,2156.858,2901.954,2156.858,2882.346
13596,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13597,2862.739,2156.858,2882.346,2176.466,2156.858,2862.739,2156.858,2862.739
13598,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13599,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13600,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13601,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13602,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2862.739
13603,2862.739,2156.858,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13604,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13605,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13606,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13607,2882.346,2176.466,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13608,2862.739,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13609,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13610,2882.346,2156.858,2862.739,2156.858,2156.858,2882.346,2156.858,2882.346
13611,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2176.466,2882.346
13612,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2137.25,2862.739
13613,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13614,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13615,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13616,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13617,2862.739,2176.466,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13618,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13619,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13620,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13621,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2882.346
13622,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13623,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2882.346
13624,2882.346,2156.858,2882.346,2156.858,2156.858,2901.954,2156.858,2882.346
13625,2882.346,2156.858,2882.346,2176.466,2176.466,2882.346,2156.858,2882.346
13626,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13627,2882.346,2156.858,2882.346,2156.858,2156.858,2901.954,2156.858,2882.346
13628,2862.739,2156.858,2882.346,2156.858,2176.466,2882.346,2176.466,2882.346
13629,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13630,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13631,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13632,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13633,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13634,2882.346,2156.858,2882.346,2176.466,2156.858,2882.346,2156.858,2882.346
13635,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13636,2882.346,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13637,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13638,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13639,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13640,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13641,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13642,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13643,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13644,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13645,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13646,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13647,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13648,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13649,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13650,2882.346,2156.858,2901.954,2156.858,2156.858,2862.739,2156.858,2882.346
13651,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13652,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13653,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13654,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13655,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13656,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13657,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13658,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13659,2862.739,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13660,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13661,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13662,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13663,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13664,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13665,2882.346,2176.466,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13666,2882.346,2176.466,2882.346,2156.858,2176.466,2862.739,2137.25,2882.346
13667,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13668,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13669,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13670,2882.346,2176.466,2901.954,2156.858,2156.858,2882.346,2156.858,2882.346
13671,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13672,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13673,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13674,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13675,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2901.954
13676,2862.739,2176.466,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13677,2862.739,2156.858,2901.954,2156.858,2176.466,2862.739,2156.858,2862.739
13678,2862.739,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13679,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13680,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13681,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13682,2882.346,2176.466,2882.346,2156.858,2156.858,2882.346,2137.25,2882.346
13683,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13684,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13685,2882.346,2156.858,2882.346,2156.858,2156.858,2901.954,2156.858,2882.346
13686,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13687,2862.739,2176.466,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13688,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13689,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13690,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13691,2862.739,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13692,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13693,2882.346,2156.858,2882.346,2156.858,2176.466,2882.346,2156.858,2882.346
13694,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2862.739
13695,2882.346,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2882.346
13696,2862.739,2156.858,2882.346,2156.858,2156.858,2862.739,2156.858,2862.739
13697,2882.346,2156.858,2882.346,2156.858,2156.858,2882.346,2156.858,2882.346
13698,2588.229,2490.19,2549.014,2509.798,2176.466,2862.739,2176.466,2862.739
13699,2529.406,2529.406,2529.406,2529.406,2196.073,2823.523,2215.681,2823.523
13700,2529.406,2529.406,2529.406,2529.406,2254.897,2784.308,2274.505,2764.7
13701,2509.798,2529.406,2529.406,2529.406,2352.936,2705.876,2352.936,2666.661
13702,2509.798,2529.406,2529.406,2529.406,2431.367,2607.837,2450.975,2588.229
13703,2529.406,2509.798,2529.406,2509.798,2509.798,2549.014,2490.19,2549.014
13704,2529.406,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798
13705,2509.798,2509.798,2529.406,2509.798,2549.014,2509.798,2529.406,2509.798
13706,2529.406,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406
13707,2509.798,2509.798,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798
13708,2509.798,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798
13709,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2509.798
13710,2509.798,2509.798,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
13711,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798,2509.798,2509.798
13712,2529.406,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
13713,2509.798,2509.798,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
13714,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
13715,2509.798,2529.406,2549.014,2529.406,2529.406,2529.406,2509.798,2529.406
13716,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
13717,2509.798,2529.406,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
13718,2529.406,2509.798,2509.798,2529.406,2529.406,2509.798,2509.798,2509.798
13719,2509.798,2529.406,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406
13720,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
13721,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
13722,2529.406,2509.798,2509.798,2529.406,2529.406,2529.406,2529.406,2509.798
13723,2509.798,2529.406,2509.798,2529.406,2509.798,2529.406,2509.798,2509.798
13724,2509.798,2509.798,2529.406,2509.798,2509.798,2529.406,2509.798,2529.406
13725,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
13726,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
13727,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
13728,2509.798,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2529.406
13729,2529.406,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
13730,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798,2529.406
13731,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406
13732,2529.406,2529.406,2509.798,2509.798,2509.798,2529.406,2509.798,2529.406
13733,2529.406,2529.406,2529.406,2529.406,2509.798,2529.406,2509.798,2509.798
13734,2509.798,2529.406,2529.406,2529.406,2529.406,2529.406,2509.798,2509.798
