Index,Time,4ES_1,4PF_1
21385,394.168,2882.346,2156.858
21386,394.187,2882.346,2156.858
21387,394.205,2882.346,2156.858
21388,394.224,2882.346,2156.858
21389,394.242,2862.739,2156.858
21390,394.26,2882.346,2156.858
21391,394.279,2882.346,2156.858
21392,394.297,2882.346,2156.858
21393,394.316,2882.346,2156.858
21394,394.334,2882.346,2156.858
21395,394.353,2882.346,2156.858
21396,394.371,2862.739,2156.858
21397,394.39,2882.346,2156.858
21398,394.408,2862.739,2156.858
21399,394.426,2882.346,2156.858
21400,394.445,2882.346,2176.466
21401,394.463,2862.739,2156.858
21402,394.482,2862.739,2176.466
21403,394.5,2882.346,2156.858
21404,394.519,2862.739,2156.858
21405,394.537,2882.346,2156.858
21406,394.555,2882.346,2156.858
21407,394.574,2882.346,2176.466
21408,394.592,2882.346,2156.858
21409,394.611,2882.346,2156.858
21410,394.629,2882.346,2156.858
21411,394.648,2862.739,2156.858
21412,394.666,2882.346,2156.858
21413,394.684,2882.346,2176.466
21414,394.703,2882.346,2156.858
21415,394.721,2882.346,2156.858
21416,394.74,2882.346,2156.858
21417,394.758,2882.346,2156.858
21418,394.777,2882.346,2156.858
21419,394.795,2882.346,2156.858
21420,394.813,2882.346,2156.858
21421,394.832,2882.346,2156.858
21422,394.85,2882.346,2176.466
21423,394.869,2882.346,2156.858
21424,394.887,2882.346,2176.466
21425,394.906,2882.346,2176.466
21426,394.924,2882.346,2156.858
21427,394.942,2882.346,2156.858
21428,394.961,2882.346,2156.858
21429,394.979,2882.346,2156.858
21430,394.998,2882.346,2156.858
21431,395.016,2862.739,2156.858
21432,395.035,2882.346,2156.858
21433,395.053,2882.346,2156.858
21434,395.072,2882.346,2156.858
21435,395.09,2882.346,2176.466
21436,395.108,2862.739,2156.858
21437,395.127,2882.346,2156.858
21438,395.145,2882.346,2156.858
21439,395.164,2882.346,2156.858
21440,395.182,2882.346,2156.858
21441,395.2,2882.346,2156.858
21442,395.219,2882.346,2156.858
21443,395.237,2882.346,2156.858
21444,395.256,2882.346,2156.858
21445,395.274,2882.346,2156.858
21446,395.293,2862.739,2156.858
21447,395.311,2882.346,2156.858
21448,395.33,2862.739,2156.858
21449,395.348,2882.346,2156.858
21450,395.366,2882.346,2156.858
21451,395.385,2862.739,2156.858
21452,395.403,2882.346,2176.466
21453,395.422,2882.346,2156.858
21454,395.44,2862.739,2156.858
21455,395.459,2882.346,2156.858
21456,395.477,2882.346,2156.858
21457,395.495,2882.346,2176.466
21458,395.514,2882.346,2156.858
21459,395.532,2882.346,2156.858
21460,395.551,2882.346,2156.858
21461,395.569,2882.346,2156.858
21462,395.588,2882.346,2156.858
21463,395.606,2882.346,2176.466
21464,395.624,2882.346,2156.858
21465,395.643,2882.346,2176.466
21466,395.661,2882.346,2156.858
21467,395.68,2882.346,2176.466
21468,395.698,2882.346,2156.858
21469,395.717,2882.346,2156.858
21470,395.735,2882.346,2156.858
21471,395.753,2862.739,2156.858
21472,395.772,2882.346,2176.466
21473,395.79,2882.346,2156.858
21474,395.809,2882.346,2176.466
21475,395.827,2882.346,2156.858
21476,395.846,2862.739,2156.858
21477,395.864,2882.346,2176.466
21478,395.882,2882.346,2156.858
21479,395.901,2882.346,2156.858
21480,395.919,2882.346,2156.858
21481,395.938,2862.739,2156.858
21482,395.956,2882.346,2156.858
21483,395.975,2882.346,2156.858
21484,395.993,2882.346,2156.858
21485,396.012,2882.346,2156.858
21486,396.03,2882.346,2156.858
21487,396.048,2882.346,2176.466
21488,396.067,2882.346,2156.858
21489,396.085,2882.346,2156.858
21490,396.104,2862.739,2156.858
21491,396.122,2862.739,2156.858
21492,396.141,2882.346,2156.858
21493,396.159,2882.346,2156.858
21494,396.177,2882.346,2156.858
21495,396.196,2882.346,2156.858
21496,396.214,2882.346,2156.858
21497,396.233,2882.346,2156.858
21498,396.251,2882.346,2176.466
21499,396.27,2882.346,2156.858
21500,396.288,2882.346,2156.858
21501,396.306,2882.346,2156.858
21502,396.325,2882.346,2156.858
21503,396.343,2882.346,2156.858
21504,396.362,2882.346,2156.858
21505,396.38,2862.739,2156.858
21506,396.399,2882.346,2156.858
21507,396.417,2882.346,2156.858
21508,396.435,2882.346,2156.858
21509,396.454,2882.346,2156.858
21510,396.472,2882.346,2176.466
21511,396.491,2529.406,2176.466
21512,396.509,2529.406,2235.289
21513,396.528,2509.798,2274.505
21514,396.546,2529.406,2372.544
21515,396.564,2529.406,2470.583
21516,396.583,2509.798,2509.798
21517,396.601,2509.798,2549.014
21518,396.62,2509.798,2529.406
21519,396.638,2529.406,2509.798
21520,396.657,2509.798,2529.406
21521,396.675,2529.406,2509.798
21522,396.694,2509.798,2529.406
21523,396.712,2509.798,2529.406
21524,396.73,2509.798,2529.406
21525,396.749,2509.798,2509.798
21526,396.767,2509.798,2529.406
21527,396.786,2509.798,2529.406
21528,396.804,2509.798,2529.406
21529,396.823,2509.798,2529.406
21530,396.841,2509.798,2509.798
21531,396.859,2529.406,2529.406
21532,396.878,2509.798,2529.406
21533,396.896,2509.798,2509.798
21534,396.915,2509.798,2529.406
21535,396.933,2509.798,2529.406
21536,396.952,2509.798,2529.406
21537,396.97,2509.798,2529.406
21538,396.988,2529.406,2529.406
21539,397.007,2529.406,2509.798
21540,397.025,2509.798,2529.406
21541,397.044,2509.798,2529.406
21542,397.062,2509.798,2529.406
21543,397.081,2509.798,2529.406
21544,397.099,2509.798,2509.798
21545,397.117,2509.798,2509.798
21546,397.136,2509.798,2529.406
21547,397.154,2509.798,2509.798
21548,397.173,2509.798,2529.406
21549,397.191,2529.406,2529.406
21550,397.21,2529.406,2529.406
21551,397.228,2509.798,2529.406
21552,397.246,2509.798,2509.798
21553,397.265,2529.406,2529.406
21554,397.283,2509.798,2529.406
21555,397.302,2509.798,2529.406
21556,397.32,2509.798,2529.406
21557,397.339,2529.406,2509.798
21558,397.357,2509.798,2509.798
21559,397.375,2509.798,2509.798
21560,397.394,2529.406,2509.798
21561,397.412,2509.798,2509.798
21562,397.431,2509.798,2509.798
21563,397.449,2509.798,2509.798
21564,397.468,2529.406,2529.406
21565,397.486,2509.798,2529.406
21566,397.505,2529.406,2529.406
21567,397.523,2509.798,2509.798
21568,397.541,2509.798,2529.406
21569,397.56,2509.798,2529.406
21570,397.578,2509.798,2529.406
21571,397.597,2509.798,2529.406
21572,397.615,2529.406,2509.798
21573,397.634,2509.798,2529.406
21574,397.652,2529.406,2529.406
21575,397.67,2529.406,2509.798
21576,397.689,2529.406,2529.406
21577,397.707,2529.406,2529.406
21578,397.726,2509.798,2529.406
21579,397.744,2509.798,2529.406
21580,397.763,2509.798,2529.406
21581,397.781,2509.798,2509.798
21582,397.799,2509.798,2509.798
21583,397.818,2529.406,2529.406
21584,397.836,2509.798,2529.406
21585,397.855,2509.798,2529.406
21586,397.873,2529.406,2509.798
21587,397.892,2509.798,2529.406
21588,397.91,2509.798,2509.798
21589,397.928,2509.798,2529.406
21590,397.947,2509.798,2529.406
21591,397.965,2529.406,2529.406
21592,397.984,2529.406,2509.798
21593,398.002,2529.406,2529.406
21594,398.021,2509.798,2529.406
21595,398.039,2509.798,2529.406
21596,398.057,2529.406,2529.406
21597,398.076,2529.406,2509.798
21598,398.094,2529.406,2529.406
21599,398.113,2509.798,2529.406
21600,398.131,2509.798,2509.798
21601,398.15,2509.798,2529.406
21602,398.168,2529.406,2529.406
21603,398.187,2509.798,2509.798
21604,398.205,2529.406,2529.406
21605,398.223,2509.798,2529.406
21606,398.242,2529.406,2529.406
21607,398.26,2529.406,2529.406
21608,398.279,2529.406,2509.798
21609,398.297,2509.798,2509.798
21610,398.316,2509.798,2529.406
21611,398.334,2529.406,2529.406
21612,398.352,2529.406,2529.406
21613,398.371,2529.406,2529.406
21614,398.389,2509.798,2529.406
21615,398.408,2509.798,2529.406
21616,398.426,2509.798,2529.406
21617,398.445,2529.406,2529.406
21618,398.463,2509.798,2529.406
21619,398.481,2529.406,2509.798
21620,398.5,2529.406,2529.406
21621,398.518,2509.798,2509.798
21622,398.537,2509.798,2529.406
21623,398.555,2529.406,2529.406
21624,398.574,2509.798,2529.406
21625,398.592,2509.798,2509.798
21626,398.61,2509.798,2529.406
21627,398.629,2529.406,2529.406
21628,398.647,2509.798,2509.798
21629,398.666,2509.798,2529.406
21630,398.684,2509.798,2529.406
21631,398.703,2529.406,2529.406
21632,398.721,2509.798,2529.406
21633,398.739,2529.406,2529.406
21634,398.758,2509.798,2509.798
21635,398.776,2529.406,2529.406
21636,398.795,2529.406,2509.798
21637,398.813,2509.798,2529.406
21638,398.832,2509.798,2529.406
21639,398.85,2509.798,2529.406
21640,398.868,2529.406,2529.406
21641,398.887,2509.798,2509.798
21642,398.905,2509.798,2509.798
21643,398.924,2509.798,2529.406
21644,398.942,2529.406,2509.798
21645,398.961,2509.798,2529.406
21646,398.979,2529.406,2529.406
21647,398.997,2509.798,2529.406
21648,399.016,2509.798,2509.798
21649,399.034,2529.406,2529.406
21650,399.053,2509.798,2529.406
21651,399.071,2509.798,2529.406
21652,399.09,2529.406,2529.406
21653,399.108,2509.798,2529.406
21654,399.127,2509.798,2529.406
21655,399.145,2509.798,2509.798
21656,399.163,2509.798,2529.406
21657,399.182,2529.406,2509.798
21658,399.2,2509.798,2529.406
21659,399.219,2509.798,2509.798
21660,399.237,2529.406,2529.406
21661,399.256,2509.798,2529.406
21662,399.274,2509.798,2529.406
21663,399.292,2529.406,2529.406
21664,399.311,2529.406,2529.406
21665,399.329,2509.798,2529.406
21666,399.348,2529.406,2529.406
21667,399.366,2509.798,2529.406
21668,399.385,2509.798,2529.406
21669,399.403,2509.798,2509.798
21670,399.421,2509.798,2529.406
21671,399.44,2509.798,2509.798
21672,399.458,2509.798,2509.798
21673,399.477,2509.798,2529.406
21674,399.495,2529.406,2529.406
21675,399.514,2509.798,2509.798
21676,399.532,2529.406,2529.406
21677,399.55,2529.406,2509.798
21678,399.569,2509.798,2529.406
21679,399.587,2509.798,2529.406
21680,399.606,2509.798,2509.798
21681,399.624,2509.798,2529.406
21682,399.643,2509.798,2529.406
21683,399.661,2529.406,2529.406
21684,399.679,2509.798,2509.798
21685,399.698,2509.798,2509.798
21686,399.716,2529.406,2529.406
21687,399.735,2509.798,2529.406
21688,399.753,2529.406,2529.406
21689,399.772,2529.406,2529.406
21690,399.79,2509.798,2529.406
21691,399.809,2529.406,2509.798
21692,399.827,2509.798,2509.798
21693,399.845,2509.798,2529.406
21694,399.864,2509.798,2509.798
21695,399.882,2509.798,2509.798
21696,399.901,2509.798,2529.406
21697,399.919,2509.798,2509.798
21698,399.938,2509.798,2529.406
21699,399.956,2509.798,2529.406
21700,399.974,2509.798,2509.798
21701,399.993,2509.798,2529.406
21702,400.011,2529.406,2529.406
21703,400.03,2509.798,2529.406
21704,400.048,2529.406,2529.406
21705,400.067,2509.798,2509.798
21706,400.085,2509.798,2529.406
21707,400.103,2509.798,2529.406
21708,400.122,2509.798,2509.798
21709,400.14,2509.798,2529.406
21710,400.159,2509.798,2509.798
21711,400.177,2529.406,2529.406
21712,400.196,2509.798,2529.406
21713,400.214,2509.798,2509.798
21714,400.232,2529.406,2509.798
21715,400.251,2509.798,2529.406
21716,400.269,2509.798,2529.406
21717,400.288,2509.798,2529.406
21718,400.306,2509.798,2509.798
21719,400.325,2529.406,2529.406
21720,400.343,2509.798,2509.798
21721,400.361,2509.798,2509.798
21722,400.38,2509.798,2509.798
21723,400.398,2509.798,2509.798
21724,400.417,2529.406,2529.406
21725,400.435,2509.798,2529.406
21726,400.454,2509.798,2529.406
21727,400.472,2490.19,2529.406
21728,400.491,2529.406,2529.406
21729,400.509,2509.798,2509.798
21730,400.527,2509.798,2529.406
21731,400.546,2509.798,2529.406
21732,400.564,2529.406,2529.406
21733,400.583,2509.798,2529.406
21734,400.601,2529.406,2529.406
21735,400.619,2509.798,2509.798
21736,400.638,2509.798,2529.406
21737,400.656,2509.798,2509.798
21738,400.675,2509.798,2529.406
21739,400.693,2509.798,2529.406
21740,400.712,2509.798,2509.798
21741,400.73,2509.798,2529.406
21742,400.749,2529.406,2529.406
21743,400.767,2509.798,2509.798
21744,400.785,2509.798,2529.406
21745,400.804,2529.406,2509.798
21746,400.822,2509.798,2529.406
21747,400.841,2509.798,2529.406
21748,400.859,2509.798,2529.406
21749,400.878,2509.798,2529.406
21750,400.896,2509.798,2529.406
21751,400.914,2529.406,2529.406
21752,400.933,2509.798,2529.406
21753,400.951,2529.406,2529.406
21754,400.97,2529.406,2529.406
21755,400.988,2509.798,2529.406
21756,401.007,2529.406,2529.406
21757,401.025,2509.798,2529.406
21758,401.043,2509.798,2509.798
21759,401.062,2509.798,2529.406
21760,401.08,2509.798,2509.798
21761,401.099,2490.19,2529.406
21762,401.117,2509.798,2529.406
21763,401.136,2529.406,2509.798
21764,401.154,2509.798,2529.406
21765,401.172,2529.406,2509.798
21766,401.191,2509.798,2509.798
21767,401.209,2509.798,2529.406
21768,401.228,2509.798,2509.798
21769,401.246,2509.798,2509.798
21770,401.265,2509.798,2509.798
21771,401.283,2509.798,2529.406
21772,401.301,2529.406,2529.406
21773,401.32,2509.798,2509.798
21774,401.338,2509.798,2509.798
21775,401.357,2529.406,2529.406
21776,401.375,2509.798,2509.798
21777,401.394,2529.406,2529.406
21778,401.412,2509.798,2509.798
21779,401.431,2529.406,2529.406
21780,401.449,2509.798,2529.406
21781,401.467,2529.406,2529.406
21782,401.486,2509.798,2509.798
21783,401.504,2509.798,2529.406
21784,401.523,2529.406,2529.406
21785,401.541,2509.798,2529.406
21786,401.56,2509.798,2509.798
21787,401.578,2509.798,2529.406
21788,401.596,2529.406,2529.406
21789,401.615,2509.798,2529.406
21790,401.633,2509.798,2509.798
21791,401.652,2509.798,2509.798
21792,401.67,2529.406,2529.406
21793,401.689,2509.798,2529.406
21794,401.707,2509.798,2529.406
21795,401.725,2529.406,2529.406
21796,401.744,2509.798,2509.798
21797,401.762,2509.798,2509.798
21798,401.781,2509.798,2529.406
21799,401.799,2509.798,2509.798
21800,401.818,2509.798,2529.406
21801,401.836,2509.798,2529.406
21802,401.854,2509.798,2509.798
21803,401.873,2509.798,2529.406
21804,401.891,2509.798,2529.406
21805,401.91,2509.798,2529.406
21806,401.928,2509.798,2529.406
21807,401.947,2509.798,2509.798
21808,401.965,2509.798,2529.406
21809,401.984,2509.798,2509.798
21810,402.002,2509.798,2529.406
21811,402.02,2509.798,2509.798
21812,402.039,2509.798,2509.798
21813,402.057,2509.798,2529.406
21814,402.076,2509.798,2529.406
21815,402.094,2529.406,2529.406
21816,402.113,2529.406,2529.406
21817,402.131,2509.798,2509.798
21818,402.149,2509.798,2529.406
21819,402.168,2529.406,2529.406
21820,402.186,2509.798,2509.798
21821,402.205,2509.798,2529.406
21822,402.223,2509.798,2529.406
21823,402.242,2509.798,2529.406
21824,402.26,2509.798,2529.406
21825,402.278,2529.406,2529.406
21826,402.297,2529.406,2509.798
21827,402.315,2509.798,2529.406
21828,402.334,2509.798,2529.406
21829,402.352,2529.406,2529.406
21830,402.371,2509.798,2529.406
21831,402.389,2529.406,2529.406
21832,402.407,2509.798,2509.798
21833,402.426,2509.798,2529.406
21834,402.444,2509.798,2549.014
21835,402.463,2509.798,2509.798
21836,402.481,2509.798,2509.798
21837,402.5,2509.798,2509.798
21838,402.518,2509.798,2529.406
21839,402.536,2529.406,2509.798
21840,402.555,2529.406,2509.798
21841,402.573,2509.798,2509.798
21842,402.592,2509.798,2529.406
21843,402.61,2509.798,2509.798
21844,402.629,2509.798,2509.798
21845,402.647,2509.798,2509.798
21846,402.665,2509.798,2529.406
21847,402.684,2509.798,2529.406
21848,402.702,2509.798,2529.406
21849,402.721,2509.798,2509.798
21850,402.739,2509.798,2529.406
21851,402.758,2509.798,2529.406
21852,402.776,2529.406,2529.406
21853,402.794,2509.798,2509.798
21854,402.813,2509.798,2529.406
21855,402.831,2509.798,2509.798
21856,402.85,2509.798,2529.406
21857,402.868,2509.798,2529.406
21858,402.887,2509.798,2509.798
21859,402.905,2509.798,2529.406
21860,402.924,2509.798,2529.406
21861,402.942,2509.798,2549.014
21862,402.96,2529.406,2509.798
21863,402.979,2509.798,2529.406
21864,402.997,2509.798,2529.406
21865,403.016,2509.798,2509.798
21866,403.034,2509.798,2529.406
21867,403.053,2509.798,2529.406
21868,403.071,2509.798,2509.798
21869,403.089,2509.798,2529.406
21870,403.108,2509.798,2509.798
21871,403.126,2509.798,2509.798
21872,403.145,2529.406,2529.406
21873,403.163,2509.798,2509.798
21874,403.182,2509.798,2509.798
21875,403.2,2509.798,2529.406
21876,403.218,2509.798,2529.406
21877,403.237,2509.798,2529.406
21878,403.255,2529.406,2509.798
21879,403.274,2529.406,2529.406
21880,403.292,2509.798,2529.406
21881,403.311,2509.798,2509.798
21882,403.329,2529.406,2529.406
21883,403.347,2529.406,2509.798
21884,403.366,2509.798,2529.406
21885,403.384,2529.406,2509.798
21886,403.403,2509.798,2529.406
21887,403.421,2509.798,2529.406
21888,403.44,2529.406,2529.406
21889,403.458,2509.798,2529.406
21890,403.476,2509.798,2529.406
21891,403.495,2509.798,2529.406
21892,403.513,2529.406,2529.406
21893,403.532,2509.798,2529.406
21894,403.55,2509.798,2509.798
21895,403.569,2529.406,2529.406
21896,403.587,2509.798,2509.798
21897,403.606,2509.798,2529.406
21898,403.624,2529.406,2509.798
21899,403.642,2509.798,2529.406
21900,403.661,2529.406,2529.406
21901,403.679,2509.798,2509.798
21902,403.698,2509.798,2509.798
21903,403.716,2509.798,2529.406
21904,403.735,2529.406,2509.798
21905,403.753,2509.798,2509.798
21906,403.771,2529.406,2509.798
21907,403.79,2509.798,2529.406
21908,403.808,2509.798,2509.798
21909,403.827,2529.406,2529.406
21910,403.845,2509.798,2509.798
21911,403.864,2509.798,2529.406
21912,403.882,2509.798,2509.798
21913,403.9,2509.798,2529.406
21914,403.919,2529.406,2529.406
21915,403.937,2509.798,2529.406
21916,403.956,2529.406,2529.406
21917,403.974,2529.406,2509.798
21918,403.993,2509.798,2529.406
21919,404.011,2509.798,2509.798
21920,404.029,2509.798,2509.798
21921,404.048,2509.798,2529.406
21922,404.066,2509.798,2529.406
21923,404.085,2509.798,2529.406
21924,404.103,2509.798,2529.406
21925,404.122,2509.798,2529.406
21926,404.14,2509.798,2509.798
21927,404.158,2529.406,2509.798
21928,404.177,2509.798,2529.406
21929,404.195,2509.798,2529.406
21930,404.214,2529.406,2529.406
21931,404.232,2509.798,2509.798
21932,404.251,2509.798,2529.406
21933,404.269,2529.406,2509.798
21934,404.287,2509.798,2529.406
21935,404.306,2529.406,2529.406
21936,404.324,2529.406,2509.798
21937,404.343,2509.798,2529.406
21938,404.361,2509.798,2529.406
21939,404.38,2509.798,2509.798
21940,404.398,2509.798,2529.406
21941,404.416,2509.798,2509.798
21942,404.435,2529.406,2529.406
21943,404.453,2509.798,2529.406
21944,404.472,2509.798,2529.406
21945,404.49,2529.406,2529.406
21946,404.509,2509.798,2529.406
21947,404.527,2509.798,2529.406
21948,404.546,2529.406,2529.406
21949,404.564,2509.798,2529.406
21950,404.582,2509.798,2509.798
21951,404.601,2529.406,2529.406
21952,404.619,2509.798,2529.406
21953,404.638,2509.798,2529.406
21954,404.656,2509.798,2529.406
21955,404.675,2509.798,2509.798
21956,404.693,2509.798,2509.798
21957,404.711,2509.798,2529.406
21958,404.73,2509.798,2509.798
21959,404.748,2529.406,2529.406
21960,404.767,2509.798,2509.798
21961,404.785,2529.406,2529.406
21962,404.804,2509.798,2529.406
21963,404.822,2509.798,2509.798
21964,404.84,2529.406,2509.798
21965,404.859,2509.798,2509.798
21966,404.877,2509.798,2529.406
21967,404.896,2529.406,2529.406
21968,404.914,2509.798,2509.798
21969,404.933,2529.406,2529.406
21970,404.951,2509.798,2529.406
21971,404.969,2509.798,2529.406
21972,404.988,2509.798,2529.406
21973,405.006,2529.406,2509.798
21974,405.025,2490.19,2529.406
21975,405.043,2509.798,2529.406
21976,405.062,2509.798,2509.798
21977,405.08,2509.798,2529.406
21978,405.098,2509.798,2529.406
21979,405.117,2529.406,2529.406
21980,405.135,2509.798,2529.406
21981,405.154,2509.798,2529.406
21982,405.172,2509.798,2509.798
21983,405.191,2509.798,2529.406
21984,405.209,2509.798,2509.798
21985,405.228,2509.798,2529.406
21986,405.246,2529.406,2509.798
21987,405.264,2509.798,2529.406
21988,405.283,2509.798,2529.406
21989,405.301,2509.798,2529.406
21990,405.32,2509.798,2509.798
21991,405.338,2509.798,2529.406
21992,405.357,2509.798,2529.406
21993,405.375,2509.798,2529.406
21994,405.393,2509.798,2529.406
21995,405.412,2529.406,2529.406
21996,405.43,2509.798,2529.406
21997,405.449,2509.798,2529.406
21998,405.467,2529.406,2529.406
21999,405.486,2509.798,2529.406
22000,405.504,2509.798,2529.406
22001,405.522,2509.798,2529.406
22002,405.541,2509.798,2529.406
22003,405.559,2509.798,2529.406
22004,405.578,2509.798,2509.798
22005,405.596,2509.798,2509.798
22006,405.615,2509.798,2529.406
22007,405.633,2509.798,2509.798
22008,405.651,2529.406,2509.798
22009,405.67,2509.798,2529.406
22010,405.688,2509.798,2529.406
22011,405.707,2509.798,2529.406
22012,405.725,2509.798,2529.406
22013,405.744,2529.406,2529.406
22014,405.762,2529.406,2529.406
22015,405.781,2509.798,2529.406
22016,405.799,2529.406,2529.406
22017,405.817,2509.798,2529.406
22018,405.836,2509.798,2509.798
22019,405.854,2529.406,2529.406
22020,405.873,2529.406,2529.406
22021,405.891,2509.798,2529.406
22022,405.91,2529.406,2529.406
22023,405.928,2509.798,2529.406
22024,405.946,2509.798,2529.406
22025,405.965,2509.798,2529.406
22026,405.983,2509.798,2529.406
22027,406.002,2509.798,2529.406
22028,406.02,2509.798,2529.406
22029,406.039,2509.798,2529.406
22030,406.057,2509.798,2509.798
22031,406.075,2509.798,2529.406
22032,406.094,2509.798,2529.406
22033,406.112,2509.798,2529.406
22034,406.131,2509.798,2529.406
22035,406.149,2509.798,2509.798
22036,406.168,2529.406,2529.406
22037,406.186,2509.798,2509.798
22038,406.204,2509.798,2509.798
22039,406.223,2509.798,2529.406
22040,406.241,2509.798,2509.798
22041,406.26,2509.798,2529.406
22042,406.278,2509.798,2509.798
22043,406.297,2509.798,2529.406
22044,406.315,2509.798,2529.406
22045,406.333,2529.406,2529.406
22046,406.352,2509.798,2529.406
22047,406.37,2509.798,2529.406
22048,406.389,2509.798,2509.798
22049,406.407,2509.798,2529.406
22050,406.426,2509.798,2529.406
22051,406.444,2509.798,2509.798
22052,406.462,2509.798,2529.406
22053,406.481,2509.798,2529.406
22054,406.499,2509.798,2509.798
22055,406.518,2509.798,2529.406
22056,406.536,2529.406,2509.798
22057,406.555,2509.798,2529.406
22058,406.573,2509.798,2529.406
22059,406.591,2509.798,2509.798
22060,406.61,2529.406,2509.798
22061,406.628,2529.406,2529.406
22062,406.647,2509.798,2509.798
22063,406.665,2529.406,2509.798
22064,406.684,2529.406,2509.798
22065,406.702,2509.798,2509.798
22066,406.721,2529.406,2529.406
22067,406.739,2509.798,2529.406
22068,406.757,2509.798,2529.406
22069,406.776,2509.798,2529.406
22070,406.794,2529.406,2509.798
22071,406.813,2529.406,2529.406
22072,406.831,2509.798,2529.406
22073,406.85,2509.798,2509.798
22074,406.868,2509.798,2529.406
22075,406.886,2509.798,2529.406
22076,406.905,2509.798,2529.406
22077,406.923,2509.798,2529.406
22078,406.942,2509.798,2529.406
22079,406.96,2529.406,2529.406
22080,406.979,2509.798,2529.406
22081,406.997,2529.406,2509.798
22082,407.015,2529.406,2509.798
22083,407.034,2509.798,2509.798
22084,407.052,2509.798,2529.406
22085,407.071,2529.406,2529.406
22086,407.089,2509.798,2529.406
22087,407.108,2509.798,2529.406
22088,407.126,2529.406,2529.406
22089,407.144,2509.798,2529.406
22090,407.163,2509.798,2529.406
22091,407.181,2529.406,2529.406
22092,407.2,2509.798,2509.798
22093,407.218,2529.406,2529.406
22094,407.237,2529.406,2529.406
22095,407.255,2509.798,2529.406
22096,407.273,2509.798,2509.798
22097,407.292,2509.798,2529.406
22098,407.31,2509.798,2529.406
22099,407.329,2509.798,2509.798
22100,407.347,2509.798,2529.406
22101,407.366,2509.798,2529.406
22102,407.384,2509.798,2529.406
22103,407.403,2509.798,2529.406
22104,407.421,2529.406,2529.406
22105,407.439,2509.798,2509.798
22106,407.458,2509.798,2529.406
22107,407.476,2509.798,2529.406
22108,407.495,2509.798,2509.798
22109,407.513,2509.798,2529.406
22110,407.532,2509.798,2509.798
22111,407.55,2509.798,2509.798
22112,407.568,2509.798,2509.798
22113,407.587,2529.406,2529.406
22114,407.605,2509.798,2529.406
22115,407.624,2529.406,2529.406
22116,407.642,2509.798,2509.798
22117,407.661,2529.406,2529.406
22118,407.679,2509.798,2529.406
22119,407.697,2509.798,2529.406
22120,407.716,2509.798,2529.406
22121,407.734,2509.798,2509.798
22122,407.753,2509.798,2529.406
22123,407.771,2509.798,2529.406
22124,407.79,2509.798,2509.798
22125,407.808,2509.798,2529.406
22126,407.826,2529.406,2509.798
22127,407.845,2509.798,2509.798
22128,407.863,2509.798,2529.406
22129,407.882,2509.798,2529.406
22130,407.9,2509.798,2529.406
22131,407.919,2529.406,2529.406
22132,407.937,2509.798,2509.798
22133,407.955,2529.406,2529.406
22134,407.974,2509.798,2509.798
22135,407.992,2509.798,2509.798
22136,408.011,2529.406,2529.406
22137,408.029,2509.798,2509.798
22138,408.048,2509.798,2529.406
22139,408.066,2509.798,2509.798
22140,408.084,2509.798,2509.798
22141,408.103,2529.406,2529.406
22142,408.121,2529.406,2509.798
22143,408.14,2509.798,2509.798
22144,408.158,2509.798,2529.406
22145,408.177,2509.798,2529.406
22146,408.195,2509.798,2529.406
22147,408.213,2509.798,2529.406
22148,408.232,2509.798,2529.406
22149,408.25,2509.798,2529.406
22150,408.269,2509.798,2509.798
22151,408.287,2509.798,2529.406
22152,408.306,2509.798,2529.406
22153,408.324,2529.406,2509.798
22154,408.343,2509.798,2509.798
22155,408.361,2529.406,2529.406
22156,408.379,2509.798,2529.406
22157,408.398,2509.798,2529.406
22158,408.416,2509.798,2529.406
22159,408.435,2509.798,2509.798
22160,408.453,2509.798,2529.406
22161,408.472,2509.798,2529.406
22162,408.49,2509.798,2529.406
22163,408.508,2509.798,2509.798
22164,408.527,2509.798,2509.798
22165,408.545,2509.798,2529.406
22166,408.564,2509.798,2529.406
22167,408.582,2509.798,2509.798
22168,408.601,2509.798,2529.406
22169,408.619,2509.798,2529.406
22170,408.637,2509.798,2529.406
22171,408.656,2509.798,2529.406
22172,408.674,2529.406,2529.406
22173,408.693,2509.798,2509.798
22174,408.711,2509.798,2509.798
22175,408.73,2529.406,2509.798
22176,408.748,2509.798,2509.798
22177,408.766,2509.798,2529.406
22178,408.785,2529.406,2529.406
22179,408.803,2509.798,2509.798
22180,408.822,2509.798,2529.406
22181,408.84,2509.798,2529.406
22182,408.859,2529.406,2509.798
22183,408.877,2529.406,2529.406
22184,408.895,2509.798,2509.798
22185,408.914,2509.798,2509.798
22186,408.932,2529.406,2529.406
22187,408.951,2509.798,2529.406
22188,408.969,2529.406,2529.406
22189,408.988,2509.798,2509.798
22190,409.006,2509.798,2509.798
22191,409.025,2509.798,2529.406
22192,409.043,2529.406,2509.798
22193,409.061,2509.798,2529.406
22194,409.08,2509.798,2509.798
22195,409.098,2509.798,2509.798
22196,409.117,2509.798,2509.798
22197,409.135,2509.798,2529.406
22198,409.154,2509.798,2509.798
22199,409.172,2509.798,2529.406
22200,409.19,2529.406,2529.406
22201,409.209,2529.406,2509.798
22202,409.227,2509.798,2529.406
22203,409.246,2509.798,2529.406
22204,409.264,2509.798,2509.798
22205,409.283,2509.798,2529.406
22206,409.301,2509.798,2529.406
